7897	1085
7845	1085
2486	1085
6862	1085
7281	1085
247	1085
2806	1085
2853	1085
1361	1085
1075	1085
6854	1085
5297	1085
5221	1309
2099	1309
938	1309
2894	1309
6784	1309
4202	1309
5616	1309
4511	1309
4659	1309
5801	1309
1281	1309
1075	1309
1313	714
7170	714
5869	714
1898	714
4172	714
5030	714
5290	714
434	714
7041	714
2231	714
6581	714
1169	714
702	1224
5816	1224
1655	1224
169	1224
7319	1224
7285	1224
2860	1224
7293	1224
4128	1224
8036	1224
4364	1224
5044	1224
3613	2364
1601	2364
5717	2364
14	2364
6501	2364
775	2364
4346	2364
8018	2364
4777	2364
4724	2364
5214	2364
7454	2364
6922	1429
3648	1429
7477	1429
2553	1429
1512	1429
1996	1429
7478	1429
7904	1429
4015	1429
116	1429
7256	1429
1138	1429
6765	4545
1041	4545
735	4545
6241	4545
344	4545
7277	4545
3327	4545
7415	4545
4397	4545
2176	4545
3257	4545
6100	4545
4438	2697
1035	2697
4433	2697
2269	2697
4164	2697
6113	2697
5973	2697
3439	2697
3077	2697
4382	2697
409	2697
821	2697
4020	3447
7937	3447
6980	3447
7256	3447
5942	3447
4202	3447
7240	3447
501	3447
401	3447
2408	3447
4338	3447
372	3447
5465	377
7937	377
110	377
2408	377
47	377
3647	377
7357	377
2593	377
7973	377
4020	377
5669	377
7633	377
522	378
3813	378
238	378
372	378
4763	378
7973	378
7735	378
2667	378
1837	378
3635	378
4097	378
7146	378
6133	4306
4096	4306
7297	4306
5536	4306
579	4306
1606	4306
752	4306
5305	4306
8021	4306
7442	4306
5258	4306
405	4306
1996	3837
6103	3837
6714	3837
6222	3837
7192	3837
6327	3837
7293	3837
2742	3837
213	3837
649	3837
3076	3837
4869	3837
3521	3921
5444	3921
2026	3921
4600	3921
4074	3921
5390	3921
7066	3921
947	3921
112	3921
2987	3921
2301	3921
4298	3921
4902	3718
1765	3718
5637	3718
1075	3718
3957	3718
7413	3718
4709	3718
4643	3718
865	3718
5592	3718
4743	3718
1908	3718
2667	2362
4998	2362
238	2362
7680	2362
969	2362
4762	2362
4132	2362
3699	2362
6620	2362
622	2362
7205	2362
6089	2362
6188	1835
7380	1835
3896	1835
6804	1835
7256	1835
5973	1835
4869	1835
861	1835
7285	1835
1075	1835
1694	1835
4878	1835
3997	2578
7586	2578
4314	2578
4095	2578
1029	2578
2673	2578
5222	2578
1836	2578
4828	2578
4731	2578
3752	2578
2617	2578
6460	2342
3735	2342
5619	2342
1012	2342
4750	2342
6448	2342
4020	2342
7170	2342
817	2342
852	2342
1517	2342
1765	2342
6909	2612
6839	2612
1606	2612
6620	2612
895	2612
1477	2612
7243	2612
3469	2612
1235	2612
4750	2612
757	2612
3507	2612
6959	3065
4636	3065
4299	3065
6133	3065
6909	3065
6478	3065
2644	3065
3217	3065
6030	3065
208	3065
1389	3065
1444	3065
1009	2031
6312	2031
5784	2031
6055	2031
2722	2031
6804	2031
7786	2031
4810	2031
2659	2031
4487	2031
3807	2031
6883	2031
5223	2043
1571	2043
883	2043
1306	2043
3007	2043
1692	2043
7240	2043
3772	2043
1962	2043
6039	2043
3244	2043
5138	2043
1288	1865
5717	1865
2026	1865
2412	1865
4666	1865
3667	1865
3257	1865
6214	1865
7651	1865
2667	1865
1608	1865
5635	1865
2083	2069
1187	2069
6214	2069
6208	2069
239	2069
3490	2069
7651	2069
3376	2069
6472	2069
1992	2069
490	2069
1773	2069
6478	989
5725	989
2822	989
3028	989
3217	989
7041	989
7871	989
1765	989
3529	989
5432	989
7758	989
6909	989
6254	1071
1471	1071
405	1071
496	1071
833	1071
4440	1071
1306	1071
7539	1071
1281	1071
1916	1071
1289	1071
4314	1071
4700	4512
4520	4512
6825	4512
5128	4512
7092	4512
237	4512
4561	4512
7240	4512
5773	4512
134	4512
3019	4512
7851	4512
7746	997
3031	997
7712	997
6421	997
1600	997
6055	997
5784	997
6179	997
6109	997
7574	997
7360	997
924	997
1471	350
3798	350
6117	350
2197	350
7554	350
1606	350
4471	350
2277	350
7879	350
7654	350
1536	350
5923	350
5465	3450
4930	3450
6359	3450
1898	3450
4289	3450
6854	3450
5709	3450
3976	3450
54	3450
4202	3450
7746	3450
2667	3450
1908	2059
1791	2059
7248	2059
2087	2059
554	2059
6416	2059
4020	2059
7639	2059
4777	2059
1409	2059
6388	2059
2795	2059
3587	493
5744	493
6190	493
5140	493
5390	493
2355	493
247	493
1409	493
2527	493
3505	493
4632	493
528	493
2666	362
1606	362
6460	362
7260	362
5614	362
7088	362
2558	362
1985	362
1748	362
786	362
6464	362
5044	362
3893	842
5879	842
7718	842
5297	842
765	842
5951	842
2492	842
7851	842
3662	842
6916	842
3721	842
7301	842
2508	3150
47	3150
4529	3150
7454	3150
5628	3150
2248	3150
681	3150
7256	3150
7203	3150
1484	3150
2272	3150
656	3150
3415	782
1026	782
4726	782
2222	782
4320	782
5673	782
329	782
4941	782
2653	782
2026	782
3723	782
7656	782
610	1635
7256	1635
1896	1635
1075	1635
2861	1635
1700	1635
3647	1635
5092	1635
7884	1635
4930	1635
2269	1635
5152	1635
7351	3787
4962	3787
3635	3787
219	3787
367	3787
5412	3787
5838	3787
7820	3787
7552	3787
6794	3787
4289	3787
3878	3787
192	3135
1367	3135
7973	3135
2383	3135
7758	3135
7385	3135
2959	3135
402	3135
1836	3135
1462	3135
4020	3135
5129	3135
7584	3489
6103	3489
2646	3489
1748	3489
5363	3489
4461	3489
2754	3489
7858	3489
1400	3489
5421	3489
6475	3489
1311	3489
6824	3669
4844	3669
3894	3669
5801	3669
2505	3669
967	3669
4335	3669
3417	3669
3591	3669
8036	3669
6243	3669
3284	3669
2026	4029
1427	4029
3490	4029
7285	4029
4074	4029
1398	4029
5673	4029
7381	4029
2464	4029
4909	4029
4256	4029
4330	4029
6909	3373
610	3373
6589	3373
1218	3373
6539	3373
7937	3373
7798	3373
865	3373
2365	3373
1281	3373
